movieID,title,year,genres_str,directorName,actors_str,tags_str,content_soup,primary_genre
2003,Gremlins,1984,Comedy Horror,joe_dante,frances_lee_mccain hoyt_axton phoebe_cates polly_holliday zach_galligan,70mm steven_spielberg get great rampage small_town saturn_award_(best_music) saturn_award_(best_director) amblin 70mm_blowup,Comedy Horror Comedy Horror joe_dante frances_lee_mccain hoyt_axton phoebe_cates polly_holliday zach_galligan 70mm steven_spielberg get great rampage small_town saturn_award_(best_music) saturn_award_(best_director) amblin 70mm_blowup,Comedy
2004,Gremlins 2: The New Batch,1990,Comedy Horror,joe_dante,john_glover phoebe_cates robert_picardo robert_prosky zach_galligan,70mm steven_spielberg,Comedy Horror Comedy Horror joe_dante john_glover phoebe_cates robert_picardo robert_prosky zach_galligan 70mm steven_spielberg,Comedy
2005,The Goonies,1985,Adventure Children Comedy Fantasy,richard_donner,corey_feldman josh_brolin kerri_green martha_plimpton sean_astin,pirates sloth treasure_hunt superhero children tv adventure dvd the 70mm,Adventure Children Comedy Fantasy Adventure Children Comedy Fantasy richard_donner corey_feldman josh_brolin kerri_green martha_plimpton sean_astin pirates sloth treasure_hunt superhero children tv adventure dvd the 70mm,Adventure
2006,The Mask of Zorro,1998,Action Adventure Romance,martin_campbell,anthony_hopkins antonio_banderas catherine_zeta-jones matt_letscher stuart_wilson,catherine_zetajones boring remake anthony_hopkins slashy california fencing antonio_banderas nick_chinlund rufus_sewell,Action Adventure Romance Action Adventure Romance martin_campbell anthony_hopkins antonio_banderas catherine_zeta-jones matt_letscher stuart_wilson catherine_zetajones boring remake anthony_hopkins slashy california fencing antonio_banderas nick_chinlund rufus_sewell,Action
2007,Polish Wedding,1998,Comedy,theresa_connelly,adam_trese claire_danes gabriel_byrne lena_olin mili_avital,,Comedy Comedy theresa_connelly adam_trese claire_danes gabriel_byrne lena_olin mili_avital,Comedy
2008,"This World, Then the Fireworks",1997,Crime Drama Film-Noir,michael_oblowitz,billy_zane gina_gershon rue_mcclanahan seymour_cassel sheryl_lee,,Crime Drama Film-Noir Crime Drama Film-Noir michael_oblowitz billy_zane gina_gershon rue_mcclanahan seymour_cassel sheryl_lee,Crime
2009,Soylent Green,1973,Drama Horror Sci-Fi Thriller,richard_fleischer,charlton_heston chuck_connors edward_g._robinson joseph_cotten leigh_taylor-young,dystopia bleak atmospheric futuristmoviescom torent charleton_heston prophetic netwatch afi_100_(movie_quotes) future_dystopias,Drama Horror Sci-Fi Thriller Drama Horror Sci-Fi Thriller richard_fleischer charlton_heston chuck_connors edward_g._robinson joseph_cotten leigh_taylor-young dystopia bleak atmospheric futuristmoviescom torent charleton_heston prophetic netwatch afi_100_(movie_quotes) future_dystopias,Drama
2010,Metropolis,1927,Drama Romance Sci-Fi Thriller,fritz_lang,gustav_fröhlich alfred_abel brigitte_helm erwin_biswanger fritz_rasp heinrich_george rudolf_klein-rogge theodor_loos,robot fritz_lang imdb_top_250 classic androids on_computer seen_more_than_once black_and_white erlends_dvds futuristmoviescom,Drama Romance Sci-Fi Thriller Drama Romance Sci-Fi Thriller fritz_lang gustav_fröhlich alfred_abel brigitte_helm erwin_biswanger fritz_rasp heinrich_george rudolf_klein-rogge theodor_loos robot fritz_lang imdb_top_250 classic androids on_computer seen_more_than_once black_and_white erlends_dvds futuristmoviescom,Drama
2011,Back to the Future Part II,1989,Action Adventure Comedy Sci-Fi,robert_zemeckis,christopher_lloyd elisabeth_shue harry_waters_jr. lea_thompson thomas_f._wilson,time_travel scifi robert_zemeckis michael_j_fox good_in_the_80s dystopia comedy sequel timetravel dvd,Action Adventure Comedy Sci-Fi Action Adventure Comedy Sci-Fi robert_zemeckis christopher_lloyd elisabeth_shue harry_waters_jr. lea_thompson thomas_f._wilson time_travel scifi robert_zemeckis michael_j_fox good_in_the_80s dystopia comedy sequel timetravel dvd,Action
2012,Back to the Future Part III,1990,Comedy Sci-Fi Western,robert_zemeckis,christopher_lloyd elisabeth_shue lea_thompson mary_steenburgen thomas_f._wilson,time_travel christopher_lloyd robert_zemeckis michael_j_fox sequel science_fiction dvd seen_more_than_once alternate_universe 70mm,Comedy Sci-Fi Western Comedy Sci-Fi Western robert_zemeckis christopher_lloyd elisabeth_shue lea_thompson mary_steenburgen thomas_f._wilson time_travel christopher_lloyd robert_zemeckis michael_j_fox sequel science_fiction dvd seen_more_than_once alternate_universe 70mm,Comedy
2013,The Poseidon Adventure,1972,Action Adventure Drama,ronald_neame,carol_lynley ernest_borgnine gene_hackman red_buttons roddy_mcdowall,70mm gene_hackman disaster pointless shelley_winters ocean afi_100_(thrills) shipwreck,Action Adventure Drama Action Adventure Drama ronald_neame carol_lynley ernest_borgnine gene_hackman red_buttons roddy_mcdowall 70mm gene_hackman disaster pointless shelley_winters ocean afi_100_(thrills) shipwreck,Action
2014,Freaky Friday,2003,Children Comedy,mark_waters_(viii),harold_gould jamie_lee_curtis janet_choi lindsay_lohan mark_harmon,switching_places fantasy jodie_foster family disney remadeas:freaky_friday(2003) remakeof:freaky_friday_(1977) child_as_adult,Children Comedy Children Comedy mark_waters_(viii) harold_gould jamie_lee_curtis janet_choi lindsay_lohan mark_harmon switching_places fantasy jodie_foster family disney remadeas:freaky_friday(2003) remakeof:freaky_friday_(1977) child_as_adult,Children
2015,The AbsentMinded Professor,1961,Children Comedy Fantasy,robert_stevenson,fred_macmurray keenan_wynn leon_ames nancy_olson tommy_kirk,disney disney_studios,Children Comedy Fantasy Children Comedy Fantasy robert_stevenson fred_macmurray keenan_wynn leon_ames nancy_olson tommy_kirk disney disney_studios,Children
2016,The Apple Dumpling Gang Rides Again,1979,Children Comedy Western,vincent_mceveety,don_knotts kenneth_mars ruth_buzzi tim_conway tim_matheson,disney disney_studios,Children Comedy Western Children Comedy Western vincent_mceveety don_knotts kenneth_mars ruth_buzzi tim_conway tim_matheson disney disney_studios,Children
2017,Babes in Toyland,1934,Children Fantasy Musical,charley_rogers,charlotte_henry felix_knight henry_brandon oliver_hardy stan_laurel,,Children Fantasy Musical Children Fantasy Musical charley_rogers charlotte_henry felix_knight henry_brandon oliver_hardy stan_laurel,Children
2018,Bambi,1942,Animation Children Drama,david_hand,donnie_dunagan hardie_albright peter_behn stan_alexander tim_davis,disney sad animals disney_animated_feature cartoon hunting animation brad_pitt cute cant_remember,Animation Children Drama Animation Children Drama david_hand donnie_dunagan hardie_albright peter_behn stan_alexander tim_davis disney sad animals disney_animated_feature cartoon hunting animation brad_pitt cute cant_remember,Animation
2019,Shichinin no samurai,1954,Action Drama,akira_kurosawa,minoru_chiaki seiji_miyaguchi takashi_shimura toshiro_mifune yoshio_inaba,samurai akira_kurosawa japan classic action drama toshiro_mifune criterion historical atmospheric,Action Drama Action Drama akira_kurosawa minoru_chiaki seiji_miyaguchi takashi_shimura toshiro_mifune yoshio_inaba samurai akira_kurosawa japan classic action drama toshiro_mifune criterion historical atmospheric,Action
2020,Dangerous Liaisons,1988,Drama Romance,stephen_frears,glenn_close john_malkovich keanu_reeves michelle_pfeiffer swoosie_kurtz,adultery 18th_century stephen_frears on_dvr keanu_reeves bibliothek paris adapted_from:book remade uma_thurman,Drama Romance Drama Romance stephen_frears glenn_close john_malkovich keanu_reeves michelle_pfeiffer swoosie_kurtz adultery 18th_century stephen_frears on_dvr keanu_reeves bibliothek paris adapted_from:book remade uma_thurman,Drama
2021,Dune,1984,Adventure Sci-Fi,david_lynch,brad_dourif francesca_annis josé_ferrer leo_cimino linda_hunt,scifi based_on_a_book david_lynch fantasy action owned classic addiction 70mm ok,Adventure Sci-Fi Adventure Sci-Fi david_lynch brad_dourif francesca_annis josé_ferrer leo_cimino linda_hunt scifi based_on_a_book david_lynch fantasy action owned classic addiction 70mm ok,Adventure
2022,The Last Temptation of Christ,1988,Drama,martin_scorsese,barbara_hershey david_bowie harry_dean_stanton harvey_keitel willem_dafoe,martin_scorsese violence based_on_a_book nudity_(topless) religion 70mm good_music criterion christianity breakthroughs,Drama Drama martin_scorsese barbara_hershey david_bowie harry_dean_stanton harvey_keitel willem_dafoe martin_scorsese violence based_on_a_book nudity_(topless) religion 70mm good_music criterion christianity breakthroughs,Drama
2023,The Godfather: Part III,1990,Action Crime Drama,francis_ford_coppola,al_pacino andy_garcia diane_keaton eli_wallach talia_shire,mafia al_pacino francis_ford_copolla francis_ford_coppola sophia_coppola action on_dvr on_disc drama owned,Action Crime Drama Action Crime Drama francis_ford_coppola al_pacino andy_garcia diane_keaton eli_wallach talia_shire mafia al_pacino francis_ford_copolla francis_ford_coppola sophia_coppola action on_dvr on_disc drama owned,Action
2024,The Rapture,1991,Drama Mystery,michael_tolkin,carole_r._davis david_duchovny mimi_rogers patrick_bauchau will_patton,nudity_(topless),Drama Mystery Drama Mystery michael_tolkin carole_r._davis david_duchovny mimi_rogers patrick_bauchau will_patton nudity_(topless),Drama
2025,Lolita,1962,Drama Romance,stanley_kubrick,peter_sellers james_mason marianne_stone shelley_winters sue_lyon,ennio_morricone adapted_from:book,Drama Romance Drama Romance stanley_kubrick peter_sellers james_mason marianne_stone shelley_winters sue_lyon ennio_morricone adapted_from:book,Drama
2026,Disturbing Behavior,1998,Horror Thriller,david_nutter,bruce_greenwood james_marsden katie_holmes nick_stahl steve_railsback,,Horror Thriller Horror Thriller david_nutter bruce_greenwood james_marsden katie_holmes nick_stahl steve_railsback,Horror
2027,Jane Austen's Mafia!,1998,Comedy Crime,jim_abrahams,billy_burke christina_applegate jay_mohr olympia_dukakis pam_gidley,zaz spoof,Comedy Crime Comedy Crime jim_abrahams billy_burke christina_applegate jay_mohr olympia_dukakis pam_gidley zaz spoof,Comedy
2028,Saving Private Ryan,1998,Action Drama War,steven_spielberg,edward_burns jeremy_davies tom_hanks tom_sizemore vin_diesel,world_war_ii steven_spielberg tom_hanks action oscar_(best_directing) war drama oscar_(best_cinematography) wwii matt_damon,Action Drama War Action Drama War steven_spielberg edward_burns jeremy_davies tom_hanks tom_sizemore vin_diesel world_war_ii steven_spielberg tom_hanks action oscar_(best_directing) war drama oscar_(best_cinematography) wwii matt_damon,Action
2029,Billy's Hollywood Screen Kiss,1998,Comedy Romance,tommy_o'haver,brad_rowe matthew_ashford meredith_scott_lynn richard_ganoung sean_hayes,gay,Comedy Romance Comedy Romance tommy_o'haver brad_rowe matthew_ashford meredith_scott_lynn richard_ganoung sean_hayes gay,Comedy
2030,Dong gong xi gong,1996,Drama,zhang_yuan,james_faulkner john_toles-bey nicholas_irons rhona_mitra thomas_ian_nicholas,,Drama Drama zhang_yuan james_faulkner john_toles-bey nicholas_irons rhona_mitra thomas_ian_nicholas,Drama
2031,The Million Dollar Duck,1971,Children Comedy,vincent_mceveety,tony_roberts dean_jones joe_flynn lee_montgomery sandy_duncan,greed,Children Comedy Children Comedy vincent_mceveety tony_roberts dean_jones joe_flynn lee_montgomery sandy_duncan greed,Children
2032,The Barefoot Executive,1971,Children Comedy,robert_butler,harry_morgan heather_north joe_flynn kurt_russell wally_cox,,Children Comedy Children Comedy robert_butler harry_morgan heather_north joe_flynn kurt_russell wally_cox,Children
2033,The Black Cauldron,1985,Animation Children,ted_berman,arthur_malet freddie_jones grant_bardsley nigel_hawthorne susan_sheridan,disney disney_animated_feature classic 70mm based_on_a_book pigs based_on_book good_versus_evil quest,Animation Children Animation Children ted_berman arthur_malet freddie_jones grant_bardsley nigel_hawthorne susan_sheridan disney disney_animated_feature classic 70mm based_on_a_book pigs based_on_book good_versus_evil quest,Animation
2034,The Black Hole,1979,Sci-Fi,gary_nelson,robert_forster anthony_perkins joseph_bottoms maximilian_schell yvette_mimieux,space space_travel 70mm cant_remember betamax disney_studios evil_robot,Sci-Fi Sci-Fi gary_nelson robert_forster anthony_perkins joseph_bottoms maximilian_schell yvette_mimieux space space_travel 70mm cant_remember betamax disney_studios evil_robot,Sci-Fi
2035,Blackbeard's Ghost,1968,Children Comedy,robert_stevenson,dean_jones elsa_lanchester joby_baker peter_ustinov suzanne_pleshette,,Children Comedy Children Comedy robert_stevenson dean_jones elsa_lanchester joby_baker peter_ustinov suzanne_pleshette,Children
2036,Blank Check,1994,Children Comedy,rupert_wainwright,brian_bonsall james_rebhorn karen_duffy miguel_ferrer tone-loc,,Children Comedy Children Comedy rupert_wainwright brian_bonsall james_rebhorn karen_duffy miguel_ferrer tone-loc,Children
2037,Candleshoe,1977,Adventure Children Comedy,norman_tokar,helen_hayes david_niven jodie_foster leo_mckern veronica_quilligan,,Adventure Children Comedy Adventure Children Comedy norman_tokar helen_hayes david_niven jodie_foster leo_mckern veronica_quilligan,Adventure
2038,The Cat from Outer Space,1978,Children Comedy Sci-Fi,norman_tokar,harry_morgan ken_berry mclean_stevenson roddy_mcdowall sandy_duncan,disney talking_animals betamax,Children Comedy Sci-Fi Children Comedy Sci-Fi norman_tokar harry_morgan ken_berry mclean_stevenson roddy_mcdowall sandy_duncan disney talking_animals betamax,Children
2039,Cheetah,1989,Adventure Children,jeff_blyth,breon_gorman collin_mothupi keith_coogan lucy_deakins timothy_landfield,,Adventure Children Adventure Children jeff_blyth breon_gorman collin_mothupi keith_coogan lucy_deakins timothy_landfield,Adventure
2040,The Computer Wore Tennis Shoes,1969,Children Comedy,robert_butler,alan_hewitt cesar_romero joe_flynn kurt_russell william_schallert,dvdram,Children Comedy Children Comedy robert_butler alan_hewitt cesar_romero joe_flynn kurt_russell william_schallert dvdram,Children
2041,Condorman,1981,Action Adventure Children Comedy,charles_jarrott,barbara_carrera james_hampton jean-pierre_kalfon michael_crawford oliver_reed,,Action Adventure Children Comedy Action Adventure Children Comedy charles_jarrott barbara_carrera james_hampton jean-pierre_kalfon michael_crawford oliver_reed,Action
2042,D2: The Mighty Ducks,1994,Children Comedy,sam_weisman,michael_tucker_(i) carsten_norgaard emilio_estevez jan_rubes kathryn_erbe,hockey sports emilio_estevez sport:ice_hockey,Children Comedy Children Comedy sam_weisman michael_tucker_(i) carsten_norgaard emilio_estevez jan_rubes kathryn_erbe hockey sports emilio_estevez sport:ice_hockey,Children
2043,Darby O'Gill and the Little People,1959,Adventure Children Fantasy,robert_stevenson,albert_sharpe janet_munro jimmy_o'dea kieron_moore sean_connery,disney,Adventure Children Fantasy Adventure Children Fantasy robert_stevenson albert_sharpe janet_munro jimmy_o'dea kieron_moore sean_connery disney,Adventure
2044,The Devil and Max Devlin,1981,Comedy Fantasy,steven_hilliard_stern,adam_rich bill_cosby elliott_gould julie_budd susan_anspach,,Comedy Fantasy Comedy Fantasy steven_hilliard_stern adam_rich bill_cosby elliott_gould julie_budd susan_anspach,Comedy
